source,post_url,time,user_id,title,text,likesCount,commentCount,shareCount,media_url/0,media_url/1,media_url/2,media_url/3,media_url/4,shared_post_url,shared_post_text,shared_post_media_url,is_ev,conf_score,summary,theme,charge_type,stn_status,operator,landlord,location,sentiment,promo_val,promo_trig,user_impact,comp_insight
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3717425001885860/,12/31/2025,1.44042E+15, ,想問下九龍灣大昌行充電有冇超時收費？,5,22,0, , , , , , , , ,TRUE,0.95,車主查詢九龍灣大昌行充電站是否有超時佔用收費，反映車主關注充電後逗留成本，涉及該站收費政策查詢。,充電疑問,未提及,營運中,Unknown,大昌行,九龍灣大昌行,Neutral,None,None,車主對超時收費的查詢反映用戶憂慮充電完成後被收取額外費用，此舉會促使車主充電後盡快駛離，提升充電位流轉效率。,車主主動關注超時收費政策，反映市場對充電位被長期佔用的普遍不滿情緒，營辦商若引入清晰超時收費機制，可提升車主好感度及充電位可用率。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3715236668771360/,12/29/2025,pfbid024vVQbhBsYQpmDTRGoiaQo1h8VaSA4wNRQ1CnG5eFfvZT7E5hMgPDfTZSjxaDAE8ql,各位 師兄/師姐 請問鑽石山附近，邊度有平，快充電，使唔使俾停車場費？,各位 師兄/師姐 請問鑽石山附近，邊度有平，快充電，使唔使俾停車場費？,4,15,0, , , , , , , , ,TRUE,0.9,車主在鑽石山一帶尋找收費便宜的快充站，並關注是否需要額外繳付停車場費用，反映用家對充電價格敏感度高。,充電疑問,快充/超充,未提及,Unknown,Unknown,Unknown,Neutral,None,None,車主對充電價格敏感，傾向尋找低價快充及免停車場費的選擇，此類需求將驅使用家比較不同營辦商定價，影響充電習慣與站點選擇。,鑽石山一帶平價快充需求未被滿足，反映該區充電市場存在價格競爭空間，營辦商可考慮推出具競爭力的收費方案或與停車場合作豁免泊車費以吸引客源。
香港電動車資訊及充電交流谷,https://www.facebook.com/2680794722215565/posts/3711327155828978,12/25/2025,pfbid02vo8yWXDKRn6eYps6U2wzNDYuq2iUQipJRdR2fZaq47HsDraf4rnYMf7SNjiuXav2l, ,"長沙灣東京街 The Vertex 做緊聖誕優惠, 每度電$2.3 , 做到4-1-2026 11pm",10,4,3,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/604823766_1401853611535123_9065648715558759029_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=NZQJDMdCoNsQ7kNvwGnZulm&_nc_oc=AdrQqEYR_m_IBKkcw18BgBSB8onrn5X5YwVJNjhD8bG8Gxm9AWJMD7dTBbb4zO3cUcA&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=1RV8ZD1zZ72ltciKL5EDwA&_nc_ss=70289&oh=00_Af5BKD090aAcTh920LXqT3pDvymgEfwzfRDKKavuix7blw&oe=6A14BEAF, , , , , , , ,TRUE,0.95,長沙灣東京街The Vertex推出聖誕充電優惠，每度電收費$2.3，優惠期至2026年1月4日晚上11時。,價格動態,未提及,營運中,Unknown,Unknown,長沙灣東京街 The Vertex,Positive,每度電$2.3,即日起至2026年1月4日晚上11時,聖誕節期間的度電優惠能吸引車主前往該站點充電，大幅減輕車主充電開支，有助提升該站點的使用率及車主忠誠度。,每度電$2.3的定價在當前香港電動車充電市場中極具競爭力，遠低於市場上大部分快充營辦商的收費水平，可能引發周邊其他充電站跟進減價或推出類似節日優惠以維持競爭力。
電動車好去處分享,https://www.facebook.com/925650898847910/posts/1632180268194966,12/23/2025,pfbid02AKNpu6s5UvVTcLBrWDNWYJ2RS5vA4H7Yify669MTsAvwv48LpKPwfFYwGKsTowMel, ,"請教各位用家, 新界及港島區, 有無類似九龍區大昌行咁嘅規模的充電設施？ 謝", ,3,0,,,,,, , , ,TRUE,0.95,有用家在社群詢問新界及港島區是否有類似九龍區大昌行規模的大型電動車充電設施，希望獲取其他車主推薦同類型大規模充電站地點。,充電疑問,未提及,營運中,Unknown,大昌行,九龍區大昌行,Neutral,None,None,反映車主對大型充電設施有跨區域需求，希望新界及港島區亦有同等規模的充電站，減少跨區充電的不便。,大昌行已成為九龍區大型充電設施的標竿，顯示充電站規模是用戶選址的重要考量因素，新界及港島區的營辦商可參考其規模進行布局以滿足市場需求。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3709468786014815/,12/23/2025,pfbid026YX9CC1psP37CzYKNdeLAVjM5WoD6AmeRt1VLmy9EGnXU4n2YDBmFw8357zoyJGfl, ,https://ps.hket.com/article/4056722/網絡熱話｜將軍澳屋苑裝充電樁%20每車位業主夾-2.1萬%20網民：直頭係搶錢?mtc=60007, ,4,0, , , , , , , , ,TRUE,0.85,將軍澳屋苑計劃安裝電動車充電樁，每車位業主需分攤2.1萬港元安裝費，引發網民強烈反彈，形容為「直頭係搶錢」。,其他無關,未提及,新啟用,Unknown,Unknown,將軍澳屋苑,Negative,每車位業主分攤2.1萬港元,None,高達2.1萬港元的分攤費用引發車主強烈不滿，可能導致屋苑業主反對安裝充電設施，減慢住宅電動車充電配套的普及進程，車主或轉向公共充電網絡。,住宅屋苑高昂的充電樁安裝成本成為電動車普及障礙，公共快充營辦商及流動充電服務商可趁機加速布局，吸納無法在家中低廉充電的電動車主，搶佔市場份額。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3709636772664683/,12/23/2025,pfbid05mkAH5qHpwhiqSLVVzjKnpasJ2X2M9ucviqMqfZoHCJLnV9zsdhvbUXUSXcHFEuyl, ,各位師兄，荃灣、葵涌邊到有免時租平啲嘅充電￼,7,13,0, , , , , , , , ,TRUE,0.85,車主在社群詢問荃灣及葵涌地區提供免費或低廉時租停車費的充電站位置，尋求其他車主推薦與經驗分享。,充電疑問,未提及,未提及,Unknown,Unknown,荃灣、葵涌,Neutral,車主尋找免時租或平價充電選項，未提及具體金額,None,此類查詢反映車主對充電總成本（電費+泊車費）的高度敏感，顯示免費或低廉時租停車費是選擇充電地點的核心考量因素之一。,車主主動搜尋廉價充電選項，顯示市場上仍有價格敏感型用戶未被充分滿足。營辦商可考慮與商場或停車場合作推出消費免泊加充電套餐，或以低時租策略吸引該價格敏感群體，搶佔市場份額。
香港電動車資訊及充電交流谷,https://www.facebook.com/2680794722215565/posts/3709476522680708,12/23/2025,pfbid026YX9CC1psP37CzYKNdeLAVjM5WoD6AmeRt1VLmy9EGnXU4n2YDBmFw8357zoyJGfl, ,麗港城同樣使用強迫手段要所有車位業主安裝供電設施(刀制)並集資工程分費，即使你不需要電車供設施並反對，一律強迫要承擔HK$2萬8千多(扣除政府資助)！還有，這費用的決定權是由麗港城所有業主(住宅及車位)投票，即純住宅沒有車位的業主都有權投票，而這些業是不用承擔工程費用，即是不用付錢的業主來決定所有車位業主都要比錢及比幾多錢！, ,13,0, , , , , , , , ,TRUE,0.95,"麗港城強制所有車位業主安裝電動車充電供電設施（刀制），並集資工程費用，即使車位業主無需充電設施亦須承擔約HK$28,000（扣除政府補貼後）。投票權由所有住宅業主（包括無車位業主）共同決定，而無車位業主無須承擔任何費用，引發車位業主強烈不滿。",其他無關,中充/慢充,新啟用,Unknown,麗港城,麗港城停車場,Negative,None,None,"車位業主被迫承擔高達HK$28,000的充電設施安裝費，即使無電動車亦無法豁免，引起強烈反彈及不公平感。此舉可能加劇住宅屋苑內有車位與無車位業主之間的矛盾，部分車位業主或會尋求法律或業主委員會層面的反對行動，令電動車基礎設施推廣受阻。",住宅屋苑強制集資安裝充電基礎設施的模式引發車主強烈反彈，反映成本分擔機制是電動車普及的重大障礙。充電營辦商若欲進入此類私人屋苑市場，應考慮提供靈活的租賃式安裝方案（如月費分期、無需前期巨額投入），或協助業主申請政府EV屋苑充電資助計劃（EVCHS），以降低一次性集資帶來的阻力與爭議。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3705810643047296/,12/17/2025,5.54944E+14, ,九龍灣大昌行繁忙時段每度電 $2.3至 2026-1-4為止,37,18,3, , , , , , , , ,TRUE,1,車主通報九龍灣大昌行充電站的收費動態，其繁忙時段的充電費率為每度電$2.3，該特定價格優惠/安排將一直持續至2026年1月4日為止。,價格動態,未提及,營運中,Unknown,大昌行集團,九龍灣大昌行,Neutral,繁忙時段收費每度電$2.3,有效期至2026年1月4日為止,明確的價格與截止日期會引導價格敏感型車主在該日期前，集中在非繁忙時段或轉往其他更有價格競爭力的站點充電；同時明碼實價的繁忙時段分流收費，有助於調節該站點在高峰期的排隊壓力。,大昌行推出了明確帶有截止日期的階梯式分時段收費（繁忙時段 $2.3/度）。這反映出該熱門站點正試圖透過行銷定價手段解決「繁忙時段電網負荷與排隊過長」的痛點。同行營辦商可密切留意其在 2026 年 1 月 4 日到期後的下一步定價策略，或在九龍灣周邊推出更具競爭力的非繁忙時段優惠來爭奪客源。
香港電動車資訊及充電交流谷,https://www.facebook.com/groups/hkevcharging/permalink/3706202709674756/,12/17/2025,pfbid0FA3mcR58fPHHpfcpX6mQQtsrzzattQ8PCsR39C5SN6WoL21znvcJmJsRhxo71czfl,(村屋)想搵師傅拉線去泊車位牆上裝充電樁，有冇朋友用開邊間公司或者師傅？,(村屋)想搵師傅拉線去泊車位牆上裝充電樁，有冇朋友用開邊間公司或者師傅？,1,1,0, , , , , , , , ,TRUE,0.95,村屋車主徵求拉線安裝充電樁的師傅或公司推薦，涉及家居充電設備安裝工程，未有提及具體營辦商或收費詳情。,充電疑問,中充/慢充,未提及,Unknown,Unknown,村屋泊車位,Neutral,None,None,反映村屋車主對家居充電安裝服務有實際需求，但市場資訊不對稱，需要靠社群口碑尋找可靠承辦商。,家居充電安裝服務市場存在資訊缺口，安裝公司或營辦商可針對村屋客戶加強線上營銷及口碑推薦機制，降低車主搜尋成本。
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1624843035595356/,12/13/2025,pfbid0KNu1roBr4uHtKMnU3SqYQ3nqY8MzEej35GBxayXS7EVG4GDjc1PG8g28PXZCmyYPl, ,免費嘅中電充電站已經所剩無幾,3,1,4,,,,,,https://www.facebook.com/carparkherohk/posts/pfbid0seYJN7qQTqAWqkwsSM5tBssWqZj8JCqXHMzN9uXRSPrvnD8fBWhXtYea2afvpxv5l,"【中電充電站陸續實施收費及終止服務】
近期又有唔少中電充電站實施收費
- 沙田中心
- ⽯籬商場
- 華⼼停⾞場
- 東薈城
- 黃⾦海岸商場
- 香港科學園 (12月16日生效)

另外有好多已經終止服務
- 粉嶺名都
- 華懋荃灣廣場
- 富盛⼤廈
- 觀塘廣場
- 奧海城二期
- 中港城
- 啟晴邨停⾞場 (12月18日終止)
- 彩德商場 (12月18日終止)
- 德朗邨 (12月18日終止)
- 油麗商場 (12月18日終止)
- 葵涌商場 (12月18日終止)
- ⽔邊圍邨 (12月18日終止)

之後免費嘅中電充電站已經所剩無幾喇，只得返海港城海運大廈一個 (更新：充電服務收費將於2025年12月30日生效)！An era comes to an end！

請下載 CLPe App 以查看實際收費及使用充電站

⚡全港收費中電 CLPe 充電站
https://carparkhero.com/label/clpe-charging/

⚡全港免費中電充電站
https://carparkhero.com/clp-charger-guide/",https://www.facebook.com/photo/?fbid=1249329473883866&set=a.439507868199368,TRUE,1,中電（CLPe）多個充電站陸續實施收費或終止服務，包括沙田中心、石籬商場、東薈城等已開始收費；粉嶺名都、奧海城二期、啟晴邨等已終止服務。僅剩海港城海運大廈仍免費，但將於2025年12月30日起收費。,價格動態,中充/慢充,營運中,CLPe,Unknown,多個地點，包括沙田中心、石籬商場、華心停車場、東薈城、黃金海岸商場、香港科學園、粉嶺名都、華懋荃灣廣場、奧海城二期、中港城、啟晴邨、海港城海運大廈等,Negative,免費充電終止，改為收費模式（具體收費金額未列明，需下載CLPe App查閱）,各站點生效日期不同：科學園12月16日生效；啟晴邨、彩德商場、德朗邨、油麗商場、葵涌商場、水邊圍邨12月18日終止服務；海港城海運大廈免費充電將於2025年12月30日終止,車主將失去大量免費充電選項，大幅增加用車成本，需轉向私營收費充電站或付費公共充電網絡，對依賴免費中電充電的車主造成明顯不便與開支壓力,中電全面退出免費充電市場，標誌著香港免費充電時代接近尾聲，私營充電營辦商（如Lets Charge、Cornerstone、Shell Recharge等）應把握契機加速布局，搶佔這批轉移的車主客源，尤其快充市場需求將進一步提升
香港電動車資訊及充電交流谷,https://www.facebook.com/2680794722215565/posts/3701733370121690,12/12/2025,pfbid02Kv8XsY9E9XwzFGP3zdHuDqNnC39stk9XUgu4xUZwdzScskTLqzmeqWRjsySDAm81l,請問e-charge公屋車場如果夜晚充電過夜，會唔會有逾期收費㗎？,請問e-charge公屋車場如果夜晚充電過夜，會唔會有逾期收費㗎？個場有20個充電位，平時極少人充電，夜晚1架車都冇充，新車到咗想搵個鄰居問下都未遇過,5,18,0, , , , , , , , ,TRUE,0.95,車主查詢易充站（E-Charge）於公屋停車場的過夜充電逾期收費政策。該場設有20個充電位，使用率極低，晚間更是無車使用，新車主欲了解收費詳情。,充電疑問,中充/慢充,營運中,易充站 E-Charge,香港房屋委員會（房委會）,Unknown,Neutral,None,None,使用率極低的公屋充電場站反映慢充需求疲弱，車主關注過夜逾期收費政策，若收費不明確或用戶體驗欠佳，會進一步降低使用意願，形成惡性循環。,公屋充電位使用率極低（20個位晚間無人用），反映現有慢充定價或政策未能吸引電動車主使用，營辦商應考慮推出過夜優惠套餐或免罰費時段，以提高夜間利用率並搶佔市場份額。
香港電動車充電資訊交流,https://www.facebook.com/366950274676457/posts/1620341066004032,12/11/2025,1.82336E+15, ,Jove 同三號連埋咗？,6,0,0,https://scontent-phl2-1.xx.fbcdn.net/v/t39.30808-6/597360941_3417098901774931_498128647131360027_n.jpg?stp=dst-jpegr_p526x296_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=DVadg41DZ30Q7kNvwGEhotn&_nc_oc=AdpYRm3M2s3koPLlrBlr_zwNeH03o9I8B4lXjyBDdK79iuhr4nI0rbc0xooeYeXKuhGg3GjrRWxiBzlxlZt2WOO7&_nc_zt=23&se=-1&_nc_ht=scontent-phl2-1.xx&_nc_gid=JdmvpsdmfLgHFNYiwaHKww&_nc_ss=70289&oh=00_Af7LagDWdumJMyabLJili797PmI94ux_4SUlhke26tbrIw&oe=6A1505E8, , , , , , , ,TRUE,0.8,有用戶提問，查詢充電營辦商Jove（信和集團旗下）與三號電站（3 EV Station）是否已合併或打通充電網絡／平台，反映市場對營辦商整合動向的關注。,充電疑問,未提及,未提及,Jove／三號電站,Unknown,Unknown,Neutral,None,None,若兩大營辦商成功整合，車主將可透過單一平台使用更多充電點，減少需安裝多個應用程式的麻煩，提升充電體驗的便利性。,此提問反映香港EV充電市場正醞釀整合趨勢。營辦商之間的網絡互通或合併，將顯著改變競爭格局，小型獨立營辦商可能面臨更大的用戶流失壓力，需加快尋找差異化定位或結盟策略。
香港電動車資訊及充電交流谷,https://www.facebook.com/2680794722215565/posts/3692678731027154,12/8/2025,8.1918E+14,想請教粉嶺充電攻略,想請教粉嶺充電攻略最近出左部新Model Y，我住近華明個頭。我見雍盛個到有兩個快充，大部分時間都有空位，幾方便。但每次充電用快充係咪唔太好？定其實無咩所謂，或者有無住開呢頭係點玩法？ 感謝,1,5,0, , , , , , , , ,TRUE,0.85,車主新購Tesla Model Y，居於粉嶺華明邨一帶，發現雍盛苑有兩個快充位且經常有空位，詢問長期使用快充對電池是否有害，並求教區內充電策略。,充電疑問,快充/超充,營運中,Unknown,房委會,粉嶺雍盛苑,Neutral,None,None,None,None
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1620793576000302/,12/7/2025,7.37801E+14, ,想問吓揸電動車有啲咩app係必須？,3,8,0,,,,,, , , ,TRUE,0.35,車主詢問駕駛電動車必須下載哪些應用程式，屬於一般性用家經驗請教，未提及具體充電設施、營辦商或收費資訊。,服務問題,未提及,未提及,Unknown,Unknown,Unknown,Neutral,None,None,None,None
電動車好去處分享,https://www.facebook.com/groups/hkevdiary/permalink/1617568272989499/,12/3/2025,pfbid02TPuvNXx3desFV7jp5v7bwLXNBxMXQQaQQ8bLxb8yRSvfcivKMXN3qdDxyPx7k8Rxl, ,最近這幾個月出Tesla gen 3 charger 部份同一個問題，New Gen 3 對應所有old model 3/S/X/Y 其他品牌都冇問題，唯一就是對 new Y new 3 鎖唔實，解決方法就係將左邊個窿開大。另外所有新裝的充電器已經全面開放WiFi password，一經發現你改setting ，void warranty,14,8,0,https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-6/592272927_10163494964347173_3892714623316118053_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=100&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=Qlh84K9j6bcQ7kNvwGIzzsh&_nc_oc=AdrXq_CuJYqDWpqmix3LKlR7XEOzdNLjgoTPkrC3WPH_FdU0RcP3Y5Tu6JWKqy1l40A&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=Qr5VpUfub5JzfoI6jhKcSg&_nc_ss=70289&oh=00_Af4pKUQe3pbUBDMLWzPwgtHKJO-Xhk9BOvI0AIWyZy0vWA&oe=6A14A741,,,,, , , ,TRUE,0.95,有用戶反映Tesla Gen 3充電器（Wall Connector）存在設計缺陷，對新款Model Y及Model 3無法鎖實充電槍，解決方法需自行將左側插孔擴大。此外，所有新安裝的Gen 3充電器已全面開放WiFi密碼，但若被發現更改設定將導致保固失效。,服務問題,中充/慢充,營運中,Tesla,Unknown,Unknown,Negative,None,None,車主若使用Gen 3充電器為新款Model Y或Model 3充電，可能遇到充電槍無法鎖實的問題，導致充電中斷或安全隱憂。自行擴孔或修改WiFi設定將面臨保固失效風險，影響車主對Tesla原廠充電設備的信任度。,此類硬件兼容性缺陷可能促使部分Tesla車主轉向第三方AC充電方案，為其他中慢充營辦商（如易充站、Smart Charge等）提供切入家用及屋苑充電市場的機會。同時，Tesla若未能及時回收修正，將對其品牌口碑及售後服務形象造成負面影響。
香港電動車充電資訊交流,https://www.facebook.com/groups/366950274676457/permalink/1612959376742201/,12/1/2025,pfbid02WVfzU8F5jAXmFmxsPnorwFvcBhXyKwFMxG4jgexaXBvYkgkJd3oEABe3Ge6Ji5Rkl, ,請問觀塘充電有乜好介紹？,1,1,0, , , , , , , , ,TRUE,0.7,車主在觀塘區尋找電動車充電推薦，屬於一般資訊查詢，未提及具體營辦商、收費或設施狀態。,充電疑問,未提及,未提及,Unknown,Unknown,觀塘,Neutral,None,None,None,None
